co5849 do7412 hu9319 mo7986 ra5425 
co1283 do254 hu2261 mo17032 ra3046 
co7728 do4357 hu13484 mo3138 ra5654 
co10212 do9116 hu6143 mo4309 ra2599 
co3569 do163 hu1660 mo6216 ra2164 
co7680 do8443 hu10883 mo4383 ra2162 
co4577 do1832 hu11918 mo843 ra1958 
co8756 do5832 hu8598 mo6276 ra3133 
co1126 do3373 hu999 mo8503 ra7736 
co7873 do11182 hu8434 mo8270 ra8409 
co7005 do5392 hu9134 mo6182 ra767 
co8943 do3776 hu10903 mo5054 ra3115 
co1858 do7258 hu12292 mo7343 ra7834 
co5669 do4774 hu468 mo1372 ra8073 
co7101 do12519 hu15398 mo3452 ra9805 
co855 do6779 hu305 mo3453 ra2413 
co4738 do3622 hu4420 mo17267 ra1775 
co7016 do367 hu7654 mo11042 ra4258 
co6668 do10370 hu9799 mo7228 ra11516 
co13132 do7456 hu14851 mo13035 ra11634 
co4148 do5617 hu8278 mo10410 ra7610 
co341 do672 hu861 mo459 ra1038 
co11291 do6332 hu12076 mo14448 ra9908 
co10446 do5285 hu9754 mo12168 ra11928 
co9275 do3701 hu10599 mo8694 ra11059 
co3837 do5178 hu4277 mo10449 ra2276 
co4415 do8521 hu3930 mo1082 ra6198 
co5450 do576 hu2553 mo8810 ra2275 
co8726 do5851 hu12299 mo11188 ra9781 
co484 do13458 hu5597 mo12118 ra6199 
co11681 do11179 hu16456 mo12500 ra11587 
co7864 do9764 hu13462 mo10562 ra10997 
co10899 do5342 hu7819 mo3465 ra8050 
co4282 do144 hu298 mo210 ra2364 
co3651 do7486 hu10524 mo5235 ra2496 
co11861 do9228 hu6847 mo4078 ra9622 
co4327 do5638 hu11484 mo9479 ra12324 
co11974 do12209 hu2307 mo12011 ra7253 
co3266 do335 hu2722 mo4361 ra4910 
co1224 do2043 hu375 mo1439 ra1572 
co728 do3543 hu2908 mo209 ra2451 
co8089 do3308 hu5072 mo7104 ra7778 
co4540 do1972 hu476 mo9130 ra5858 
co11703 do4180 hu9928 mo12725 ra3028 
co2579 do2168 hu1400 mo3345 ra7948 
co570 do2504 hu4888 mo2 ra3016 
co5762 do1149 hu600 mo3755 ra975 
co1707 do5665 hu3241 mo501 ra850 
co1943 do3471 hu10308 mo7205 ra7947 
co1478 do6115 hu187 mo3531 ra4125 
co10467 do6464 hu6052 mo4016 ra5331 
co5592 do2356 hu3499 mo2875 ra4867 
co4484 do7302 hu8891 mo1302 ra1726 
co2327 do3016 hu4398 mo3832 ra8908 
co7513 do2723 hu8402 mo8443 ra4615 
co3938 do8434 hu12121 mo1229 ra10828 
co2031 do628 hu8646 mo7103 ra9295 
co1289 do7257 hu5458 mo6511 ra7775 
co6263 do12268 hu14367 mo8157 ra12066 
co2660 do285 hu11686 mo7827 ra10560 
co1120 do10408 hu7021 mo4743 ra7789 
co12121 do13727 hu15538 mo8156 ra14755 
co8806 do6312 hu8688 mo3110 ra7518 
co24 do526 hu3192 mo2533 ra936 
co1540 do9089 hu7104 mo11552 ra5470 
co28 do1501 hu443 mo282 ra738 
co11187 do2093 hu11560 mo8772 ra3614 
co5650 do1636 hu2606 mo3680 ra3440 
co10542 do2371 hu11160 mo3086 ra1934 
co8843 do5166 hu14620 mo8096 ra5463 
co10997 do11437 hu16223 mo14637 ra7887 
co12999 do4776 hu15860 mo9814 ra8721 
co911 do10546 hu11515 mo4170 ra8894 
co4120 do6008 hu7684 mo12735 ra8438 
co7788 do7275 hu6045 mo7643 ra3134 
co9658 do7123 hu7685 mo62 ra12067 
co8103 do6007 hu9021 mo4875 
co5484 do8306 hu1677 mo3352 ra1791 
co9619 do2269 hu3337 mo8995 ra2734 
co5695 do7728 hu8588 mo11109 ra437 
co13518 do7284 hu12898 mo9523 ra9364 
co4964 do11160 hu10813 mo14089 ra10140 
co13524 do9985 hu14797 mo9990 ra9536 
co1068 do351 hu954 mo2545 ra1018 
co1674 do2577 hu6257 mo6682 ra9254 
co2480 do867 hu1008 mo4472 ra1019 
co2246 do3159 hu8486 mo4736 ra7235 
co519 do9728 hu13889 mo14167 ra11164 
co5409 hu9565 mo9093 ra10369 
co3817 do3310 hu712 mo3488 ra4945 
co3116 do7558 hu7216 mo5687 ra9095 
co6592 do4311 hu6507 mo5369 ra2943 
co11303 do200 hu7655 mo13903 ra13492 
co4108 do9784 hu7293 mo3487 ra7340 
co4260 do4588 hu3312 mo7434 ra200 
co5075 do4702 hu1555 mo8009 ra5897 
co5540 do12307 hu7499 mo13046 ra2773 
co12839 do8824 hu13253 mo13039 ra10454 
co5389 do4675 hu7935 mo6142 ra980 
co3790 do9108 hu7534 mo1239 ra6693 
co1362 do4079 hu5306 mo1169 ra5299 
co11061 do437 hu9133 mo9945 ra2317 
co10062 do3316 hu10662 mo6514 ra3564 
co5811 do7351 hu1514 mo9481 ra6178 
co11439 do6924 hu4214 mo8948 ra12778 
co6882 do5280 hu14547 mo6259 ra2316 
co4375 do6381 hu11392 mo1103 ra11413 
co8312 do11578 hu8472 mo17225 ra9965 
co9303 do5537 hu2672 mo4921 ra2314 
co7959 do7420 hu8801 mo12866 ra12548 
co1789 do1898 hu4162 mo2581 ra2531 
co12924 do6582 hu8998 mo7094 ra3838 
co600 do10189 hu5061 mo8849 ra11152 
co3849 do3270 hu3425 mo3923 ra2856 
co4654 do2226 hu1063 mo699 ra1848 
co3916 do1812 hu5463 mo7183 ra3368 
co9071 do7718 hu14365 mo14496 ra13167 
co13009 do3066 hu10004 mo9822 ra10608 
co7874 do5873 hu3415 mo1605 ra4463 
co4125 do8826 hu9864 mo4331 ra9406 
co7369 do7547 hu2484 mo3766 ra3236 
co5480 do4138 hu3815 mo14123 ra5398 
co8301 do10762 hu6504 mo7644 ra10748 
co6395 do9666 hu3862 mo7838 ra2110 
co5775 do580 hu1236 mo5750 ra4498 
co8314 do10787 hu2079 mo8153 ra9232 
co8062 do8764 hu11419 mo6343 ra9147 
co10649 do10232 hu4797 mo9663 ra6336 
co3056 do2040 hu3722 mo9825 ra4211 
co1888 do4327 hu1020 mo3420 ra2806 
co6069 do11348 hu13098 mo3439 ra6968 
co6813 do5428 hu9491 mo5813 ra9875 
co6938 do12523 hu15956 mo9751 ra14482 
co10776 do11964 hu12869 mo11775 ra5876 
co4625 do9056 hu7660 mo6239 ra666 
co3001 do855 hu1350 mo2287 ra5431 
co1760 do6415 hu8788 mo9684 ra1487 
co5064 do4645 hu4795 mo7674 ra5831 
co6887 do685 hu5760 mo1726 ra3416 
co212 do6190 hu1280 mo435 ra8389 
co7905 do9988 hu13555 mo7131 ra4067 
co11924 do7816 hu17186 mo8728 ra14316 
co1234 do1600 hu6639 mo2311 ra2007 
co2875 do3890 hu4883 mo5224 ra105 
co6693 do10412 hu10801 mo6778 ra211 
co7498 do8855 hu12961 mo3631 ra9031 
co2581 do9127 hu14746 mo5268 ra104 
co195 do368 hu906 mo1861 ra2342 
co8236 do10901 hu11849 mo7480 ra12245 
co6617 do6029 hu10198 mo11785 ra10709 
co7282 do5140 hu10197 mo7723 ra1374 
co1130 do5298 hu14651 mo15297 ra6768 
co7690 do3195 hu1257 mo1595 ra1741 
co4900 do3526 hu1470 mo1696 ra5234 
co909 do1383 hu2550 mo1810 ra1092 
co6713 do1552 hu5952 mo914 ra4271 
co1405 do7301 hu8498 mo2160 ra5612 
co5051 do11534 hu8825 mo7787 ra5649 
co6367 do10058 hu8536 mo12690 ra8185 
co8432 do500 hu8667 mo5170 ra10614 
co4709 do8432 hu4517 mo556 ra6204 
co6581 do571 hu12953 mo5368 ra7729 
co885 do2282 hu5194 mo3903 ra1802 
co7276 do2420 hu730 mo6927 ra6504 
co1955 do10091 hu7302 mo4659 ra5439 
co2855 do12016 hu5007 mo11302 ra9854 
co11534 do5982 hu8537 mo8566 ra8952 
co7754 do4683 hu6490 mo8567 ra10499 
co14345 do13984 hu13018 mo10179 ra8619 
co1439 do3416 hu6580 mo7837 ra5995 
co13569 do2714 hu15772 mo6294 ra11773 
co631 do2097 hu1233 mo1827 
co2573 do6715 hu4304 mo4570 ra1329 
co8176 do1004 hu8054 mo17353 ra4799 
co1712 do8177 hu14946 mo10336 ra3211 
co4481 do10954 hu14442 mo12105 ra9848 
co8713 do3580 hu6472 mo1356 ra7031 
co6658 do10793 hu3645 mo9919 ra7817 
co10387 do8019 hu6162 mo12032 ra9659 
co13243 do8647 hu12733 mo3730 ra6274 
co10434 do8002 hu1764 mo3414 ra7414 
co13095 do5413 hu14471 mo12527 ra2205 
co1438 do5794 hu1743 mo9772 ra4611 
co7921 do12023 hu10868 mo10142 ra10097 
co7478 do5541 hu14275 mo10263 ra7646 
co8454 do5306 hu634 mo12068 ra6011 
co3827 do1749 hu1625 mo8431 ra458 
co1306 do834 hu291 mo5099 ra4355 
co899 do3996 hu9234 mo2280 ra1887 
co2913 do7959 hu5600 mo8133 ra8747 
co1848 do2610 hu8919 mo6391 ra4408 
co673 do4670 hu6606 mo3604 ra5378 
co6636 do9411 hu2443 mo3733 ra6193 
co2063 do2370 hu4921 mo2552 ra477 
co4227 do1150 hu9258 mo6241 ra4043 
co2924 do12690 hu5354 mo10364 ra13572 
co5623 do4987 hu9523 mo1774 ra9076 
co10589 do10450 hu3325 mo8697 ra11640 
co9100 do5628 hu7632 mo10927 ra7735 
co6417 do6737 hu1556 mo192 ra811 
co6955 do7480 hu9110 mo10996 ra5227 
co5317 do4520 hu3763 mo2688 ra1325 
co763 do5335 hu12032 mo4965 ra8147 
co3129 do8484 hu1252 mo8362 ra7294 
co2441 do6806 hu8980 mo8072 ra11595 
co5119 do6278 hu12832 mo11674 ra9964 
co2312 do1491 hu2356 mo2683 ra305 
co1142 do258 hu5929 mo5132 ra3977 
co8211 do391 hu3727 mo2793 ra5986 
co5122 do1803 hu7696 mo8193 ra2114 
co1649 do1410 hu2140 mo3839 ra1124 
co1728 do2886 hu2295 mo5899 ra8735 
co5759 do4152 hu2738 mo3451 ra5561 
co5247 do7414 hu10869 mo4340 ra6315 
co5210 do12276 hu4029 mo12795 ra13331 
co13109 do6459 hu15037 mo9784 ra7578 
co11965 do12194 hu4652 mo12789 ra12301 
co13956 do13251 hu9489 mo14590 ra14380 
co6319 do9798 hu9693 mo9658 ra4694 
co2112 do2630 hu1058 mo2553 ra2352 
co10547 do6928 hu9098 mo9903 ra4385 
co5828 do4217 hu3864 mo6537 ra6249 
co1593 do10615 hu7458 mo2242 ra11424 
co5072 do11000 hu1842 mo2912 ra7095 
co10360 do11756 hu10822 mo9873 ra7094 
co7923 do2987 hu12448 mo10866 ra4957 
co3838 do8812 hu3610 mo7108 ra6786 
co13104 do10765 hu10847 mo2913 ra10357 
co8364 do8617 hu10643 mo10660 ra4868 
co11003 do11417 hu14159 mo14275 ra1959 
co11885 do8422 hu10970 mo11976 ra8990 
co700 do1365 hu85 mo1355 ra1574 
co8470 do7992 hu2570 mo7198 ra402 
co7363 do2941 hu1901 mo688 ra2266 
co6374 do10788 hu7988 mo12358 ra1078 
co11069 do916 hu7372 mo9378 ra7596 
co10134 do7102 hu203 mo4874 ra510 
co10537 do12337 hu835 mo3911 ra13019 
co7342 do2329 hu8832 mo2434 ra5780 
co4025 do4305 hu6668 mo2698 ra2223 
co3190 do5091 hu11355 mo13733 ra14090 
co9603 do2601 hu10063 mo5722 ra11046 
co4221 do10803 hu16784 mo9188 ra11010 
co3436 do7822 hu986 mo8891 ra5985 
co8950 do9522 hu7046 mo7826 ra3209 
co3475 hu1661 mo425 ra2323 
co5012 do6482 hu10492 mo4216 ra8272 
co5289 do8702 hu12532 mo8433 ra10636 
co3212 do2951 hu1035 mo2378 ra4003 
co891 do1526 hu16059 mo8988 ra13739 
co8215 do9769 hu14818 mo11799 ra12023 
co13958 do6483 hu10493 mo11651 ra14637 
co11134 do6900 hu8755 mo11472 ra10118 
co4334 do12914 hu6659 mo1463 ra8118 
co8916 do10433 hu11857 mo14916 ra12569 
co6511 do7173 hu4009 mo3778 ra9735 
co7311 do7669 hu14293 mo10678 ra13385 
co5013 do4457 hu11645 mo3508 ra7291 
co723 do1623 hu4552 mo1115 ra75 
co2804 do7028 hu3586 mo8047 ra6034 
co7480 do11598 hu1536 mo11410 ra1000 
co1620 do6226 hu10483 mo5583 ra2961 
co8684 do7342 hu11690 mo6430 ra6809 
co6438 do9010 hu4284 mo9674 ra3140 
co1474 do10595 hu3348 mo5908 ra8096 
co3512 do5547 hu11856 mo9902 ra7748 
co1083 do1753 hu582 mo7878 ra4185 
co4441 do7186 hu2883 mo347 ra4028 
co10635 do6257 hu12102 mo4637 ra5226 
co8731 do5221 hu12103 mo17083 ra10813 
co223 do2979 hu1152 mo1733 ra3706 
co2529 do3169 hu4631 mo4008 ra2692 
co3549 do3352 hu1718 mo2730 ra6325 
co11319 do13080 hu12529 mo6799 ra8685 
co5635 do13079 hu10170 mo2710 ra11679 
co3758 do5229 hu2973 mo630 ra644 
co376 do6739 hu4316 mo8138 ra5808 
co4266 do1315 hu2924 mo6947 ra7822 
co1271 do3760 hu3595 mo4209 ra1590 
co2760 do3787 hu6254 mo2901 ra10104 
co4767 do4759 hu12160 mo11209 ra10266 
co6298 do2807 hu4301 mo159 ra2156 
co11272 do5740 hu10859 mo8944 ra11625 
co11374 do4509 hu10247 mo8473 ra11176 
co11219 do8335 hu629 mo12710 ra5751 
co10328 do13270 hu11084 mo10219 ra14070 
co1770 do4235 hu6317 mo8276 ra5399 
co1529 do6429 hu10956 mo10539 ra7529 
co7188 do1996 hu7771 mo8857 ra4077 
co1132 do311 hu340 mo2144 ra1396 
co4097 do2408 hu939 mo949 ra3174 
co241 do7054 hu3002 mo4525 ra2941 
co3252 do5263 hu2625 mo1401 ra15607 
co5969 do566 hu3210 mo8449 ra2549 
co461 do3275 hu11110 mo8273 ra1395 
co4014 do9305 hu8259 mo3869 ra3010 
co6677 do3303 hu2661 mo9004 ra7431 
co5730 do4956 hu2370 mo5608 ra7330 
co1576 do3741 hu5842 mo823 ra3011 
co11103 do3418 hu11055 mo3124 ra6825 
co6637 do10613 hu4135 mo10039 ra6884 
co9200 do11388 hu12611 mo6613 ra4706 
co3690 do935 hu1918 mo3090 ra3752 
co2436 do3702 hu5071 mo6656 ra15643 
co8634 do2159 hu786 mo5643 ra815 
co5164 hu6566 mo2039 ra25 
do1826 hu3226 mo2828 ra3908 
co2785 do235 hu3070 mo7408 ra354 
co8076 do8370 hu1497 mo9498 ra10009 
co1375 do6610 hu3882 mo9391 ra1330 
co8808 do6426 hu2442 mo2878 ra8199 
co14402 do10140 hu6187 mo15052 ra14068 
co4478 do6047 hu4062 mo4515 ra2714 
co2101 do5003 hu957 mo9709 ra12159 
co5498 do6048 hu9800 mo8364 ra4594 
co12012 do5962 hu8840 mo12113 ra7855 
co12318 do8800 hu13054 mo14380 ra12828 
co5340 do8036 hu9178 mo2619 ra1459 
co13967 do14162 hu13388 mo15718 ra15346 
co1318 do4710 hu492 mo4556 ra5400 
co8001 do6906 hu4856 mo583 ra8640 
co12699 do8950 hu8835 mo13649 ra5901 
co3361 do6572 hu9685 mo4910 ra6883 
co420 do6708 hu3358 mo2711 ra1720 
co800 do724 hu2485 mo1682 ra5154 
co7729 do8635 hu13474 mo5281 ra3762 
co8348 do3671 hu583 mo5223 ra2035 
co4754 do2350 hu1535 mo6437 ra4186 
co2568 do242 hu3154 mo5907 ra749 
co8932 do1904 hu6362 mo6286 ra2890 
co8848 do2419 hu4070 mo6356 ra4341 
co5184 do4362 hu2094 mo2995 ra1032 
co3960 do10317 hu3800 mo9646 ra3509 
co7170 do133 hu1963 mo12157 ra10242 
co10724 do8198 hu7651 mo3602 ra7022 
co3359 do6126 hu9831 mo2608 ra4642 
co12286 do6929 hu15204 mo6357 ra11565 
co3245 do9849 hu6259 mo6565 ra8314 
co8136 do9336 hu5578 mo3661 ra11564 
co6477 do2245 hu4259 mo6632 ra750 
co3340 do6245 hu8555 mo13855 ra6679 
co5023 do6634 hu8511 mo7034 ra6141 
co6609 do9552 hu7743 mo10396 ra8955 
co6108 do9007 hu1720 mo5928 ra1413 
co2851 do1401 hu1561 mo2238 ra2818 
co4745 do146 hu5316 mo3226 ra682 
co4283 do8382 hu9785 mo4890 ra695 
co11637 do4392 hu4822 mo11489 ra6721 
co111 do2782 hu2051 mo536 ra496 
co5788 do4593 hu9984 mo5060 ra3395 
co5214 do2986 hu8480 mo2800 ra7004 
co3709 do7006 hu9003 mo1465 ra8367 
co6735 do3791 hu2455 mo816 ra1053 
co9630 do7760 hu3137 mo7731 ra11183 
co6998 do7956 hu1278 mo1496 ra4445 
co4197 do532 hu1602 mo8867 ra7346 
co1755 do7580 hu4031 mo6360 ra1227 
co6116 do4619 hu9805 mo1286 ra4821 
co7684 do8660 hu9140 mo8990 ra3204 
co512 do8470 hu3725 mo6576 ra1841 
co8004 do7888 hu10944 mo6122 ra8456 
co13242 do2053 hu7574 mo6752 ra6104 
co9617 do2054 hu700 mo9005 ra6207 
co3122 do2188 hu7871 mo5289 ra4119 
co2558 do62 hu1668 mo1839 ra3817 
co1179 do6943 hu3264 mo1607 ra856 
co1346 do3137 hu2036 mo4522 ra406 
co2015 do730 hu268 mo4973 ra1700 
co2290 do1987 hu44 mo6970 ra6493 
co9604 do5583 hu4173 mo7377 ra8250 
co5398 do2785 hu2951 mo3633 ra9568 
co13962 do10345 hu9328 mo8839 ra11414 
co10557 do11963 hu10897 mo7795 ra8665 
co11955 do8580 hu15029 mo10774 ra7559 
co7939 do7365 hu7470 mo9683 ra12717 
co6732 do236 hu4394 mo4100 ra664 
co4897 do4249 hu3366 mo2270 ra6189 
co6141 do4575 hu4183 mo667 ra800 
co3052 do10770 hu4899 mo3484 ra9522 
co7049 do5948 hu7907 mo3450 ra799 
co981 do169 hu615 mo2742 ra1385 
co10340 do7690 hu7861 mo4613 ra7859 
co3003 do352 hu8214 mo1614 ra3303 
co5132 do604 hu6203 mo9169 ra11425 
co1479 do2136 hu5001 mo5379 ra4276 
co4185 do3663 hu7006 mo5727 ra8900 
co13525 do10985 hu14228 mo12284 ra11100 
co5728 do2940 hu6528 mo9792 ra9308 
co7748 do9429 hu9997 mo8205 ra1332 
co3824 do4542 hu3430 mo6758 ra6384 
co8625 do4868 hu2022 mo6345 ra7030 
co13866 do7981 hu10166 mo9624 ra6383 
co13271 do12878 hu4870 mo9483 ra10957 
co9341 do7381 hu11478 mo8204 ra13221 
co9844 do4424 hu9100 mo11213 ra4998 
co6644 do3214 hu7133 mo4147 ra4439 
co8969 do8873 hu7371 mo3949 ra8844 
co9384 do5414 hu10756 mo5423 ra7953 
co9855 do12865 hu8171 mo10962 ra199 
co3982 do3442 hu4895 mo4241 ra4866 
co8219 do7525 hu10717 mo945 ra8832 
co3964 do4631 hu10064 mo5407 ra6046 
co1456 do5979 hu7833 mo6244 ra7107 
co5872 do5612 hu20 mo2722 ra3866 
co7046 do625 hu4414 mo6300 ra7970 
co6048 do1967 hu5257 mo12914 ra5585 
co2653 do38 hu7547 mo5219 ra6576 
co5238 do2609 hu7668 mo4173 ra8831 
co4826 do3540 hu3157 mo3037 ra9290 
co1884 do819 hu1970 mo2164 ra1314 
co3164 do6023 hu852 mo1362 ra4272 
co1883 do8646 hu3858 mo2664 ra1993 
co8694 do3179 hu6966 mo4808 ra634 
co7305 do3774 hu2816 mo3595 ra1994 
co3342 do3486 hu7998 mo10251 ra3758 
co8216 do9289 hu7821 mo6921 ra9944 
co595 do693 hu1417 mo341 ra552 
co10921 do5133 hu2490 mo2942 ra7625 
co11685 do9999 hu1876 mo7742 ra11349 
co9955 do2018 hu14107 mo7675 ra13443 
co1968 do3437 hu964 mo1541 ra833 
co7103 do7524 hu11177 mo2657 ra3498 
co179 do8051 hu248 mo3769 ra8228 
co1401 do8215 hu8002 mo11357 ra6900 
co2192 do10498 hu5684 mo3577 ra7329 
co13275 do11346 hu5218 mo13309 ra5569 
co3831 do4849 hu9514 mo2143 ra3666 
co4538 do8771 hu4134 mo9729 ra3085 
co6770 do8395 hu4354 mo1833 ra3873 
co7271 do4200 hu1170 mo2335 ra3029 
co1415 do8844 hu2271 mo1719 ra1637 
co3894 do6487 hu595 mo1100 ra4816 
co3020 do841 hu2101 mo330 ra381 
co544 do1797 hu648 mo714 ra1037 
co3135 do4964 hu3661 mo6180 ra380 
co1106 do972 hu915 mo2310 ra1123 
co787 do5510 hu1538 mo195 ra8912 
co173 do789 hu1476 mo1125 ra8356 
co10983 do1565 hu5248 mo1976 ra4643 
co7604 do9549 hu6425 mo941 ra5075 
co11601 do11429 hu13118 mo12127 ra8207 
co8111 do12197 hu15152 mo9557 ra12315 
co7877 do5131 hu9627 mo13040 ra8501 
co996 do11391 hu12977 mo11845 ra7890 
co11260 hu13543 mo2430 ra13883 
co189 hu2163 mo145 ra2683 
co9455 do12440 hu13424 mo4211 ra2453 
co3961 do10463 hu2967 mo4212 ra2666 
co9006 do7387 hu6661 mo3901 ra723 
co7875 do2357 hu11573 mo1532 ra1200 
co740 do3223 hu2002 mo764 ra4172 
co3125 do5977 hu6169 mo226 ra2169 
co6235 do3387 hu5340 mo11366 ra12700 
co253 do4426 hu6081 mo2352 ra6808 
co7904 do9209 hu3928 mo1161 ra8612 
co3939 do5853 hu2434 mo5387 ra5626 
co2794 do4820 hu4914 mo17068 ra4143 
co2659 do1566 hu2999 mo933 ra1900 
co215 do3363 hu608 mo405 ra2787 
co6468 do11975 hu6600 mo11893 ra9587 
co872 do4972 hu1188 mo2556 ra2947 
co5971 do8058 hu8489 mo7612 ra5 
co403 do5933 hu4610 mo3641 ra523 
co86 do4360 hu4186 mo2442 ra1706 
co4218 do5569 hu2899 mo842 ra4509 
co2079 do5417 hu1107 mo4419 ra4735 
co8079 do11635 hu8969 mo17195 ra7061 
co5394 do71 hu1905 mo4176 ra4895 
co4472 do5244 hu7160 mo1251 ra382 
co5685 do2922 hu4434 mo10133 ra1588 
co3653 do3135 hu934 mo5818 ra4571 
co5738 do7975 hu698 mo1080 ra1553 
co4775 do12006 hu10136 mo2154 ra8227 
co8999 do995 hu12122 mo1063 ra3685 
co7467 do2451 hu7155 mo3300 ra9124 
co1476 do7368 hu1388 mo2892 ra433 
co3423 do1058 hu7982 mo4054 ra2944 
co2014 do3681 hu6258 mo5156 ra3958 
co1605 do4100 hu1867 mo3367 ra70 
co12943 do10823 hu8590 mo7871 ra7806 
co11392 do9053 hu17912 mo14831 ra11264 
co537 do690 hu31 mo104 ra371 
co7576 do1039 hu3971 mo4943 ra1515 
co3741 do2677 hu52 mo2857 ra3488 
co9023 do3695 hu4654 mo6704 ra4893 
co680 do8369 hu5546 mo5979 ra3902 
co3917 do6795 hu7514 mo10280 ra8012 
co10560 do1000 hu2038 mo8488 ra7928 
co552 do8902 hu10011 mo6124 ra7589 
co8222 do8426 hu7712 mo517 ra4617 
co9803 do3305 hu11345 mo8645 ra6923 
co4198 do5171 hu3718 mo6383 ra328 
co9039 do12723 hu7325 mo12413 ra180 
co5727 do8629 hu10866 mo9804 ra7159 
co8243 do11162 hu7348 mo8154 ra5951 
co10297 do13207 hu12328 mo14236 ra4195 
co2405 do7230 hu9721 mo3456 ra7905 
co2712 do7458 hu10335 mo7304 ra4542 
co1950 do4163 hu1012 mo4033 ra8994 
co5156 do4057 hu3978 mo6032 ra9681 
co1265 do1474 hu5353 mo5496 ra6757 
co7782 do10824 hu11119 mo5031 ra9885 
co10513 do11271 hu4502 mo13067 ra11184 
co11891 do8316 hu14431 mo3880 ra11909 
co9454 do8175 hu9473 mo4208 ra8065 
co12497 do11723 hu3732 mo9694 ra5614 
co9961 do1377 hu12837 mo12342 ra11001 
co9511 do6875 hu10134 mo5313 ra2370 
co4998 do1390 hu7063 mo702 ra3884 
co8119 do5679 hu11175 mo3851 ra10053 
co12974 do13583 hu15078 mo1713 ra11859 
co193 do150 hu1424 mo1978 ra236 
co7894 do5088 hu6735 mo5504 ra6461 
co11672 do1853 hu8701 mo9432 ra8246 
co4306 do7187 hu7604 mo8397 ra3723 
co5347 do10611 hu12118 mo7694 ra2058 
co2137 do8833 hu5701 mo9058 ra11103 
co9378 do5312 hu9828 mo9581 ra4731 
co8533 do7668 hu2933 mo8003 ra2670 
co10429 do3052 hu2333 mo7830 ra3561 
co1742 do7501 hu11617 mo6310 ra3560 
co4173 do4775 hu4708 mo7890 ra8768 
co3814 do8493 hu7511 mo6281 ra8586 
co6326 do2787 hu7228 mo2620 ra3630 
co8350 do4949 hu5968 mo17441 ra4412 
co6394 do9268 hu4006 mo9766 ra4082 
co3873 do4943 hu9981 mo5543 ra7857 
co11419 do10859 hu8248 mo10402 ra1481 
co3751 do1554 hu572 mo2403 ra871 
co5425 do4159 hu5585 mo832 ra45 
co6229 do2699 hu3144 mo4722 ra1049 
co10279 do3761 hu8566 mo2935 ra9812 
co9825 do7157 hu8798 mo11346 ra5581 
co5264 do10810 hu4518 mo3581 ra2143 
co8489 do2745 hu10478 mo8515 ra7113 
co7594 do12301 hu5211 mo9060 ra12508 
co7595 do5932 hu5990 mo5226 ra4485 
co1169 do5722 hu12337 mo2674 ra12191 
co9627 do10000 hu8004 mo6716 ra6635 
co9954 do8842 hu12078 mo5217 ra6418 
do5721 hu13277 mo9982 ra4165 
co5263 do9152 hu6825 mo8004 ra7871 
co11906 do13672 hu7403 mo13235 ra9411 
co3112 do1470 hu6453 mo3613 ra6993 
co4965 do10448 hu11919 mo9991 ra9874 
co7542 do8333 hu9012 mo8125 ra958 
co6192 do11753 hu8908 mo3012 ra11608 
co4047 do6960 hu253 mo4603 ra2269 
co6180 do10928 hu12483 mo12305 ra5326 
co9418 do11149 hu5856 mo3296 ra9706 
co2160 do8286 hu12119 mo11200 ra9756 
co7721 do5872 hu9712 mo4415 ra9388 
co2159 do4690 hu5053 mo5780 ra2754 
co8048 do12539 hu17075 mo14727 ra12132 
co10116 do11674 hu8517 mo4987 ra12451 
co12588 do12270 hu14730 mo5633 ra12452 
co7417 do6794 hu2652 mo3543 ra400 
co9915 do8230 hu5408 mo7014 ra7812 
co5817 do6074 hu1224 mo9922 ra13362 
co8771 do5260 hu7666 mo4014 ra4775 
co2906 do482 hu1114 mo17293 ra2252 
co1073 do3490 hu1480 mo1367 ra3146 
co686 do3519 hu4107 mo4737 ra1051 
co5363 do3008 hu4761 mo3520 ra2853 
co5798 do9258 hu4206 mo8266 ra5838 
co5747 do6726 hu8112 mo4625 ra8289 
co3253 do418 hu14 mo4097 
co1762 do2727 hu3654 mo1856 ra941 
co1736 do4262 hu8752 mo3861 ra1630 
co948 do697 hu2272 mo3771 ra2351 
co8789 do3433 hu14290 mo7687 ra9150 
co2516 do3257 hu6401 mo8151 ra3682 
co6420 do3256 hu6730 mo6045 ra5261 
co4114 do4454 hu1223 mo5585 ra3894 
co6641 do3239 hu3736 mo734 ra1267 
co523 do305 hu589 mo8983 ra6289 
co9889 do7295 hu13268 mo7969 ra12405 
co3017 do4049 hu9043 mo11561 ra487 
co2173 do3514 hu7404 mo1277 ra2369 
co2216 do2676 hu5242 mo7600 ra6795 
co2689 do5897 hu2164 mo8200 ra3508 
co2046 do8995 hu9878 mo494 ra8975 
co2690 do2233 hu7140 mo8625 ra5364 
co4468 do5315 hu12715 mo6169 ra5938 
co8166 do3856 hu8945 mo8082 ra4897 
co12670 do10561 hu5443 mo10710 ra13137 
co9376 do11579 hu6129 mo9381 ra3019 
co5873 do5388 hu1870 mo467 ra1066 
co501 do2443 hu787 mo3292 ra3164 
co2279 do7100 hu10606 mo2908 ra7676 
co2834 do3765 hu6684 mo3190 ra3807 
co2377 do4238 hu2881 mo1273 ra2378 
co1920 do1605 hu6641 mo3161 ra1933 
co337 do230 hu4022 mo5073 ra1253 
co10651 do11215 hu14901 mo12835 ra8910 
